Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,nodes$gate_duration,75534.69387755102,111,0.5765765765765766,0.49634206587337165,891786.6486486486,85793.1282207538,186,0
TeleportationWithDemand,request1,nodes$gate_duration,77573.4693877551,108,0.5185185185185185,0.5019863624293736,915584.0,77934.64764812493,189,0
TeleportationWithDemand,request1,nodes$gate_duration,79612.24489795919,107,0.5887850467289719,0.49436963918878435,930407.9252336449,85396.28317833044,192,0
TeleportationWithDemand,request1,nodes$gate_duration,81651.02040816327,105,0.49523809523809526,0.5023753102820165,947430.3714285714,71159.38800492676,194,0
TeleportationWithDemand,request1,nodes$gate_duration,83689.79591836735,102,0.5588235294117647,0.4989797394994953,967793.9215686275,83208.32909823704,195,0
TeleportationWithDemand,request1,nodes$gate_duration,85728.57142857143,101,0.594059405940594,0.49352239709626505,979975.207920792,75221.17810302056,196,0
TeleportationWithDemand,request1,nodes$gate_duration,87767.34693877552,100,0.54,0.5009082659620331,991869.98,89800.21132187909,198,0
TeleportationWithDemand,request1,nodes$gate_duration,89806.1224489796,97,0.6185567010309279,0.48826433604725844,1024558.0206185566,89108.91830810896,202,0
TeleportationWithDemand,request1,nodes$gate_duration,91844.89795918367,97,0.5670103092783505,0.4980632593449133,1025964.618556701,96433.94557993261,202,0
TeleportationWithDemand,request1,nodes$gate_duration,93883.67346938775,96,0.6666666666666666,0.4738791022072739,1034328.625,91632.48107490108,202,0
TeleportationWithDemand,request1,nodes$gate_duration,95922.44897959183,94,0.5319148936170213,0.5016559172836372,1053191.9787234042,91237.54944901748,204,0
TeleportationWithDemand,request1,nodes$gate_duration,97961.22448979592,92,0.6086956521739131,0.4907164920657184,1079752.793478261,96872.60871972879,207,0
TeleportationWithDemand,request1,nodes$gate_duration,100000.0,91,0.5494505494505495,0.5003051571843431,1086208.7912087913,93865.56775913524,206,0
