Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,requests$demand_rate,2183.673469387755,190,0.7631578947368421,0.4262678273710428,523102.63157894736,1296.2475027615224,28,0
TeleportationWithDemand,request1,requests$demand_rate,2224.4897959183672,190,0.7105263157894737,0.45471630418672376,523227.36842105264,1361.4062217372136,32,0
TeleportationWithDemand,request1,requests$demand_rate,2265.3061224489793,190,0.7210526315789474,0.4496664811893449,523214.2105263158,1433.6316256220941,36,0
TeleportationWithDemand,request1,requests$demand_rate,2306.122448979592,190,0.7,0.4594682917363407,523197.36842105264,1269.2719327272364,40,0
TeleportationWithDemand,request1,requests$demand_rate,2346.9387755102043,190,0.7263157894736842,0.4470267504550364,523322.63157894736,1512.404939004959,44,0
TeleportationWithDemand,request1,requests$demand_rate,2387.7551020408164,190,0.6578947368421053,0.47566805093588876,523268.94736842107,1412.054657937723,48,0
TeleportationWithDemand,request1,requests$demand_rate,2428.5714285714284,190,0.6736842105263158,0.47010311292992996,523108.94736842107,1273.1554547776461,52,0
TeleportationWithDemand,request1,requests$demand_rate,2469.3877551020405,190,0.7105263157894737,0.45471630418672376,523151.05263157893,1429.7200478431707,56,0
TeleportationWithDemand,request1,requests$demand_rate,2510.204081632653,190,0.7,0.4594682917363407,523340.0,1569.0727892578527,60,0
TeleportationWithDemand,request1,requests$demand_rate,2551.0204081632655,190,0.6526315789473685,0.47739196794770833,523022.1052631579,1035.0655166614704,64,0
TeleportationWithDemand,request1,requests$demand_rate,2591.8367346938776,190,0.6421052631578947,0.48064747938905494,523135.7894736842,1284.4133397788416,68,0
TeleportationWithDemand,request1,requests$demand_rate,2632.6530612244896,190,0.6526315789473685,0.4773919679477084,523318.4210526316,1376.4180303466808,72,0
TeleportationWithDemand,request1,requests$demand_rate,2673.4693877551017,190,0.6157894736842106,0.4876931530468949,523288.94736842107,1548.0774721082673,76,0
TeleportationWithDemand,request1,requests$demand_rate,2714.285714285714,190,0.7052631578947368,0.45712893323267184,523273.15789473685,1290.1603716054656,80,0
TeleportationWithDemand,request1,requests$demand_rate,2755.1020408163267,190,0.631578947368421,0.4836508334066744,523298.4210526316,1518.927368532542,84,0
TeleportationWithDemand,request1,requests$demand_rate,2795.918367346939,190,0.6157894736842106,0.4876931530468949,523139.4736842105,1283.4187713642257,88,0
TeleportationWithDemand,request1,requests$demand_rate,2836.734693877551,190,0.6526315789473685,0.4773919679477084,523236.84210526315,1498.1860376831617,93,0
TeleportationWithDemand,request1,requests$demand_rate,2877.551020408163,190,0.6473684210526316,0.47905155531350413,523215.2631578947,1381.330040831756,97,0
TeleportationWithDemand,request1,requests$demand_rate,2918.3673469387754,190,0.631578947368421,0.4836508334066744,523265.7894736842,1472.1535741628168,100,1
TeleportationWithDemand,request1,requests$demand_rate,2959.183673469388,190,0.6210526315789474,0.4864067009167759,523235.2631578947,1375.2416561903556,100,5
TeleportationWithDemand,request1,requests$demand_rate,3000.0,190,0.6157894736842106,0.4876931530468949,523087.36842105264,1230.2829807625997,100,9
TeleportationWithDemand,request2,requests$demand_rate,1000.0,99,0.9191919191919192,0.27392713453777273,532249.494949495,1804.3243824254685,0,0
TeleportationWithDemand,request2,requests$demand_rate,1040.8163265306123,103,0.883495145631068,0.32239820931320456,530658.2524271845,4160.611858091912,0,0
TeleportationWithDemand,request2,requests$demand_rate,1081.6326530612246,107,0.9158878504672897,0.27886208558268477,528800.0,3856.995604656508,0,0
TeleportationWithDemand,request2,requests$demand_rate,1122.4489795918366,111,0.9369369369369369,0.24417874523238015,528887.3873873873,3671.787207072504,0,0
TeleportationWithDemand,request2,requests$demand_rate,1163.265306122449,115,0.9478260869565217,0.2233508082009722,527566.9565217391,4169.726351808983,0,0
TeleportationWithDemand,request2,requests$demand_rate,1204.0816326530612,119,0.9411764705882353,0.23628902321631964,529047.0588235294,3873.548356402928,0,0
TeleportationWithDemand,request2,requests$demand_rate,1244.8979591836735,123,0.9512195121951219,0.21628982288819326,529114.6341463415,4222.183471462759,0,0
TeleportationWithDemand,request2,requests$demand_rate,1285.7142857142858,127,0.9212598425196851,0.2703994462225013,529583.4645669291,4674.547151983333,0,0
TeleportationWithDemand,request2,requests$demand_rate,1326.5306122448978,131,0.9847328244274809,0.12308426284632322,528858.0152671756,5021.30773953855,0,0
TeleportationWithDemand,request2,requests$demand_rate,1367.3469387755101,136,0.9485294117647058,0.22177242059360697,529059.5588235294,4804.170698488748,0,0
TeleportationWithDemand,request2,requests$demand_rate,1408.1632653061224,140,0.9571428571428572,0.20326219277908208,528916.4285714285,4052.4548153967708,0,0
TeleportationWithDemand,request2,requests$demand_rate,1448.9795918367347,144,0.9166666666666666,0.2773500981126145,529050.6944444445,3746.8121000359642,0,0
TeleportationWithDemand,request2,requests$demand_rate,1489.795918367347,148,0.9256756756756757,0.26318861647053887,527480.4054054054,4239.058084052468,0,0
TeleportationWithDemand,request2,requests$demand_rate,1530.612244897959,152,0.9342105263157895,0.2487332844150137,527142.7631578947,3905.8387601583768,0,0
TeleportationWithDemand,request2,requests$demand_rate,1571.4285714285716,156,0.9294871794871795,0.2568338106367363,530174.358974359,4161.108285911367,0,0
TeleportationWithDemand,request2,requests$demand_rate,1612.2448979591836,160,0.9625,0.190580048055879,528871.25,4960.629746743525,0,0
TeleportationWithDemand,request2,requests$demand_rate,1653.061224489796,164,0.926829268292683,0.2612141450372844,529170.1219512195,4044.00912474089,0,0
TeleportationWithDemand,request2,requests$demand_rate,1693.8775510204082,168,0.9226190476190477,0.2679937395265696,528987.5,3839.7727524450142,0,0
TeleportationWithDemand,request2,requests$demand_rate,1734.6938775510203,172,0.9127906976744186,0.2829652972453061,528952.9069767442,4040.213463840906,0,0
TeleportationWithDemand,request2,requests$demand_rate,1775.5102040816328,176,0.9375,0.2427520781138061,529114.2045454546,4054.073428495883,0,0
TeleportationWithDemand,request2,requests$demand_rate,1816.3265306122448,180,0.9555555555555556,0.20665525288359438,530517.7777777778,4261.7586995172815,0,0
TeleportationWithDemand,request2,requests$demand_rate,1857.142857142857,184,0.9130434782608695,0.2825401528810045,530725.5434782609,4067.994461401099,0,0
TeleportationWithDemand,request2,requests$demand_rate,1897.9591836734694,188,0.9521276595744681,0.21406617168967354,524634.5744680851,1904.294704248284,1,0
TeleportationWithDemand,request2,requests$demand_rate,1938.7755102040815,190,0.9157894736842105,0.2784369788863572,523232.1052631579,1496.6172754863956,3,0
TeleportationWithDemand,request2,requests$demand_rate,1979.591836734694,190,0.8578947368421053,0.35008054927036947,523226.84210526315,1473.6003228302034,7,0
TeleportationWithDemand,request2,requests$demand_rate,2020.408163265306,190,0.8052631578947368,0.3970442170283925,523098.4210526316,968.3060163777686,11,0
TeleportationWithDemand,request2,requests$demand_rate,2061.224489795918,190,0.8,0.4010568050121589,523200.0,1650.076156651966,15,0
TeleportationWithDemand,request2,requests$demand_rate,2102.0408163265306,190,0.8052631578947368,0.3970442170283925,523316.3157894737,1593.6371847032656,20,0
TeleportationWithDemand,request2,requests$demand_rate,2142.857142857143,190,0.7684210526315789,0.4229558766922569,523017.36842105264,1067.6401416270216,23,0
TeleportationWithDemand,request2,requests$demand_rate,2183.673469387755,190,0.7578947368421053,0.42948940951111414,523258.4210526316,1578.2609247663675,28,0
TeleportationWithDemand,request2,requests$demand_rate,2224.4897959183672,190,0.7105263157894737,0.45471630418672376,523259.4736842105,1456.4905770004546,32,0
TeleportationWithDemand,request2,requests$demand_rate,2265.3061224489793,190,0.6473684210526316,0.47905155531350413,523368.4210526316,1607.0784664844587,36,0
TeleportationWithDemand,request2,requests$demand_rate,2306.122448979592,190,0.7473684210526316,0.43566943083689913,523283.15789473685,1590.5908942675237,40,0
TeleportationWithDemand,request2,requests$demand_rate,2346.9387755102043,190,0.7,0.4594682917363407,522996.3157894737,936.2975069081916,44,0
