Teleportation,Request,Element$Parameter,Value,Teleported states,Mean fidelity,STD fidelity,Mean time,STD time
Teleportation,request1,links$source_fidelity_sq,0.673469387755102,1230,0.551219512195122,0.36504418709061387,812938.2113821139,1001.7495131497338
Teleportation,request1,links$source_fidelity_sq,0.6836734693877551,1229,0.5573637103336045,0.36789508048559927,813009.7640358015,1012.0941425559565
Teleportation,request1,links$source_fidelity_sq,0.6938775510204082,1229,0.5573637103336045,0.364559725563363,813039.0561432058,998.4211090590758
Teleportation,request1,links$source_fidelity_sq,0.7040816326530612,1230,0.5707317073170731,0.36845325929170547,812969.1056910569,1020.0695648912293
Teleportation,request1,links$source_fidelity_sq,0.7142857142857143,1230,0.573170731707317,0.3685286582697521,813005.6910569106,983.5755179512763
Teleportation,request1,links$source_fidelity_sq,0.7244897959183674,1230,0.5613821138211382,0.36819844916989813,812980.487804878,1009.125049936496
Teleportation,request1,links$source_fidelity_sq,0.7346938775510203,1230,0.566260162601626,0.3766472329896628,812994.3089430894,985.2286425564421
Teleportation,request1,links$source_fidelity_sq,0.7448979591836735,1230,0.5833333333333334,0.3715999464560371,812986.9918699187,1005.1907064438839
Teleportation,request1,links$source_fidelity_sq,0.7551020408163265,1230,0.5882113821138212,0.3704713697906231,812980.487804878,987.114585700538
Teleportation,request1,links$source_fidelity_sq,0.7653061224489796,1230,0.5943089430894309,0.37525165150086975,812973.9837398374,1004.9379627269828
Teleportation,request1,links$source_fidelity_sq,0.7755102040816326,1230,0.6158536585365854,0.3727286555362784,812980.487804878,1005.0854042856831
Teleportation,request1,links$source_fidelity_sq,0.7857142857142857,1230,0.6296747967479674,0.37525892327094157,812996.7479674796,966.4792672476021
Teleportation,request1,links$source_fidelity_sq,0.7959183673469388,1230,0.6524390243902439,0.36825593716018484,812987.8048780488,1022.4561889869249
Teleportation,request1,links$source_fidelity_sq,0.8061224489795917,1230,0.6447154471544716,0.3710875648720776,812979.674796748,973.4021226434222
Teleportation,request1,links$source_fidelity_sq,0.8163265306122449,1230,0.6158536585365854,0.38295758555490345,813004.8780487805,1006.8806132459836
Teleportation,request1,links$source_fidelity_sq,0.8265306122448979,1230,0.6666666666666666,0.3678863753076046,812990.243902439,997.9160249557684
Teleportation,request1,links$source_fidelity_sq,0.8367346938775511,1230,0.6813008130081301,0.3687000437942568,812966.6666666666,987.156469516276
Teleportation,request1,links$source_fidelity_sq,0.846938775510204,1230,0.675609756097561,0.370349704642772,812992.6829268293,978.5885729306024
Teleportation,request1,links$source_fidelity_sq,0.8571428571428571,1230,0.6833333333333333,0.3740007933633272,812955.2845528455,982.5742291917952
Teleportation,request1,links$source_fidelity_sq,0.8673469387755102,1229,0.7168429617575265,0.3642865396547494,813055.3295362083,1004.1597487086287
Teleportation,request1,links$source_fidelity_sq,0.8775510204081632,1229,0.7306753458096013,0.3641660182025501,813019.5280716029,977.570663691065
Teleportation,request1,links$source_fidelity_sq,0.8877551020408163,1230,0.7373983739837399,0.36158010837654603,812990.243902439,968.9579543793313
Teleportation,request1,links$source_fidelity_sq,0.8979591836734693,1230,0.7528455284552845,0.3515223669864938,812985.3658536585,989.6685941534903
Teleportation,request1,links$source_fidelity_sq,0.9081632653061225,1230,0.7695121951219512,0.34866560379333456,812995.9349593496,1005.6713365213756
Teleportation,request1,links$source_fidelity_sq,0.9183673469387754,1229,0.8039056143205858,0.3256680093621017,813044.7518307567,997.7738451255358
Teleportation,request1,links$source_fidelity_sq,0.9285714285714286,1229,0.80553295362083,0.33036153317554945,813028.4784377543,1003.2533620029368
Teleportation,request1,links$source_fidelity_sq,0.9387755102040816,1230,0.8524390243902439,0.29844686506436074,812934.9593495935,986.8116290285127
Teleportation,request1,links$source_fidelity_sq,0.9489795918367346,1230,0.8772357723577235,0.27354556821369663,812984.5528455285,994.9860076723817
Teleportation,request1,links$source_fidelity_sq,0.9591836734693877,1229,0.887713588283157,0.2692196395482052,813023.5964198535,998.4987525352917
Teleportation,request1,links$source_fidelity_sq,0.9693877551020408,1229,0.9206672091131001,0.22831890393963186,813017.0870626526,990.443412233821
Teleportation,request1,links$source_fidelity_sq,0.9795918367346939,1230,0.9504065040650407,0.18147482940804713,812988.6178861789,948.5720716461143
Teleportation,request1,links$source_fidelity_sq,0.9897959183673469,1229,0.96826688364524,0.15170692338970024,813010.5777054516,983.9354975702269
Teleportation,request1,links$source_fidelity_sq,1.0,1229,1.0,0.0,813012.2050447519,1026.0519049581949
