Teleportation,Request,Element$Parameter,Value,Teleported states,Mean fidelity,STD fidelity,Mean time,STD time
Teleportation,request1,links$source_fidelity_sq,0.7755102040816326,838,0.6712410501193318,0.377340421472801,1193068.0190930788,1011.949460451055
Teleportation,request1,links$source_fidelity_sq,0.7857142857142857,838,0.6712410501193318,0.38284121334185744,1193009.5465393795,955.349415760904
Teleportation,request1,links$source_fidelity_sq,0.7959183673469388,838,0.6933174224343676,0.3685396567169368,1192967.7804295942,987.454199654156
Teleportation,request1,links$source_fidelity_sq,0.8061224489795917,838,0.6998806682577565,0.37271003406725656,1193079.9522673031,983.5220632267857
Teleportation,request1,links$source_fidelity_sq,0.8163265306122449,838,0.6939140811455847,0.375057083371515,1193000.0,1030.0154851464988
Teleportation,request1,links$source_fidelity_sq,0.8265306122448979,838,0.7076372315035799,0.37207019050809176,1193041.7661097853,991.925698019413
Teleportation,request1,links$source_fidelity_sq,0.8367346938775511,838,0.7505966587112172,0.35649746710313257,1193082.338902148,989.381265052329
Teleportation,request1,links$source_fidelity_sq,0.846938775510204,838,0.7028639618138425,0.3849205514568781,1193041.7661097853,1008.6473110248476
Teleportation,request1,links$source_fidelity_sq,0.8571428571428571,838,0.7392601431980907,0.35884179361110435,1193052.5059665872,992.0169632022248
Teleportation,request1,links$source_fidelity_sq,0.8673469387755102,838,0.766109785202864,0.3527626382884613,1192977.3269689737,969.4060877545123
Teleportation,request1,links$source_fidelity_sq,0.8775510204081632,838,0.7774463007159904,0.3587841793001025,1193004.7732696896,1018.3389542349614
Teleportation,request1,links$source_fidelity_sq,0.8877551020408163,838,0.7971360381861575,0.338690158238339,1193017.8997613366,1015.2549123902625
Teleportation,request1,links$source_fidelity_sq,0.8979591836734693,838,0.7905727923627685,0.35248821134810415,1193028.6396181383,1010.8802658009284
Teleportation,request1,links$source_fidelity_sq,0.9081632653061225,838,0.8072792362768496,0.3388884716938108,1193015.5131264916,1017.6450016041229
Teleportation,request1,links$source_fidelity_sq,0.9183673469387754,838,0.8042959427207638,0.3489265576876363,1192958.2338902147,957.6069000892734
Teleportation,request1,links$source_fidelity_sq,0.9285714285714286,838,0.8365155131264916,0.3280998210767519,1193056.0859188545,979.0908187286858
Teleportation,request1,links$source_fidelity_sq,0.9387755102040816,838,0.8490453460620525,0.3198981249813861,1192986.8735083533,1028.1902351257706
Teleportation,request1,links$source_fidelity_sq,0.9489795918367346,838,0.883054892601432,0.2830103144451912,1192992.8400954653,992.1779144017037
Teleportation,request1,links$source_fidelity_sq,0.9591836734693877,838,0.889618138424821,0.2840643695968005,1192985.6801909308,971.4122559228865
Teleportation,request1,links$source_fidelity_sq,0.9693877551020408,838,0.9009546539379475,0.2683620752585885,1193032.2195704058,1001.8680709255475
Teleportation,request1,links$source_fidelity_sq,0.9795918367346939,838,0.9278042959427207,0.24042515087129923,1192991.646778043,990.3606667444587
Teleportation,request1,links$source_fidelity_sq,0.9897959183673469,838,0.9361575178997613,0.23400933108364322,1192974.940334129,1016.2795238072074
Teleportation,request1,links$source_fidelity_sq,1.0,838,0.9594272076372315,0.1974161802371668,1192941.5274463007,993.4882639206518
